source,country,link,author,published,headline,subheading,content
RussiaToday,Russia,https://www.rt.com/russia/570422-zelensky-ukraine-america-business/,,"Jan 24, 2023 16:56  ","
                Arming Ukraine a 'big business' opportunity – Zelensky
            ","
                                                                        The Ukrainian leader touted ties to Blackrock, Goldman Sachs and JP Morgan in another weapons plea
                                                            ","Kiev is already working with some giants of the finance and military industry, offering “big business” opportunities to any American company interested in working there, President Vladimir Zelensky has boasted in a video message to an association of US enterprises.Addressing the National Association of State Chambers (NASC) meeting in Boca Raton, Florida on Monday, Zelensky argued that “American business can become the locomotive that will once again push forward global economic growth.”“We have already managed to attract attention and have cooperation with such giants of international financial and investment world as Blackrock, JP Morgan and Goldman Sachs,” Zelensky said. “Such American brands as Starlink or Westinghouse have already become a part of our Ukrainian Way.”According to Zelensky, “everyone can become a big business by working with Ukraine, in all sectors: from weapons and defense to construction, from communication to agriculture, from transport to IT, from banks to medicine.”
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            
            Read more
            Multiple Ukrainian officials fired amid corruption scandals
        
    

He also lavished praise on the weapons the US has showered upon Kiev. “Your brilliant defense systems, such as HIMARS or Bradleys, are already uniting our history of freedom with your enterprises. We are waiting for Patriots. We are looking closely at Abrams. Thousands of such examples are possible,” Zelensky said in the video.By the Pentagon’s own estimates, the US has sent over $20 billion worth of weapons, ammunition and supplies to Ukraine in 2022. However, most of that came out of the US military stockpiles. The Department of Defense did award contracts worth hundreds of millions to Lockheed Martin, Raytheon and other manufacturers to replenish some of the depleted supplies.Russia has repeatedly warned the West that continued deliveries of weapons to Ukraine only prolonged the conflict and risked a direct confrontation between Moscow and NATO. The Ukrainian president revealed in December that his government had hired Blackrock – a major US asset management company – to “advise” Kiev on how to use reconstruction funds provided by Western governments. He has estimated the cost of rebuilding Ukraine from the ongoing conflict would be at least $1 trillion."
RussiaToday,Russia,https://www.rt.com/russia/570402-ukrainian-officials-fired-corruption/,,"Jan 24, 2023 15:37  ","
                Multiple Ukrainian officials fired amid corruption scandals
            ","
                                                                        Several deputy ministers as well as heads of regional military administrations have been relieved of their duties
                                                            ","Multiple senior Ukrainian officials have been fired by the country’s government on Tuesday. The ongoing reshuffle was announced by Ukrainian President Vladimir Zelensky in his daily video address and affects officials ""on different levels, in ministries and other bodies of central and provincial authority, and law enforcement.""The government has dismissed deputy defense minister Vyacheslav Shapovalov, deputy social policy minister Vitaly Muzychenko, as well as two deputies of the minister of regional development, Vyacheslav Negoda and Ivan Lukerya.Shortly before the government’s decision, Shapovalov himself announced his resignation, which was swiftly accepted by his boss, Alexey Reznikov. The move has been prompted by an ongoing graft scandal within the ministry, which had allegedly been procuring food for troops at abnormally high prices.""Vyacheslav Shapovalov, who was in charge of the logistics of the Armed Forces of Ukraine, asked to be dismissed so as not to pose a threat to a stable supply of the military as a result of a campaign of accusations related to food procurement,"" the defense ministry said in a statement, branding the allegations ""unreasonable and baseless"" and lauding Shapovalov’s resignation as an ""honorable deed in line with traditions of European and democratic politics.""
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            READ MORE: Reshuffle in Kiev amid scandals
    

According to a Ukrainian media investigation that emerged over the weekend, various foodstuffs for the military ended up costing several times more than the average prices offered by retailers. Reznikov has rejected the allegations, stating the documents cited in the investigation were inaccurate and some prices ended up inflated due to a ""technical error."" The minister also rubbished the comparisons with consumer prices, insisting that military procurement includes costs that retail does not.Apart from the deputy ministers, the government has also dismissed multiple heads of regional military administrations, including Aleksey Kuleba, the head of Kiev Region. According to reports by some Ukrainian outlets, Kuleba is poised to replace Zelensky’s deputy chief of staff, Kirill Timoshenko, who resigned earlier in the day.Deputy Prosecutor General Aleksey Simonenko became another victim of the ongoing reshuffle, ending up dismissed on Tuesday as well. The official became embroiled in a public scandal earlier this month, after spending the New Year's holidays in Spain. Apart from getting bad publicity for relaxing at a foreign resort during the ongoing military conflict with Russia, the official faced allegations of corruption as he'd purportedly used the car of a wealthy businessman with a security detail hired by its owner during the ill-fated trip."
RussiaToday,Russia,https://www.rt.com/russia/570413-volodin-confiscation-property-ukraine/,,"Jan 24, 2023 15:28  ","
                Russia may seize assets of ‘scoundrels’ – Duma speaker
            ","
                                                                        The measure would only affect those abroad who “throw mud” at the Russian state, Vyacheslav Volodin says
                                                            ","Russian lawmakers are looking at the possibility of seizing the property of citizens who fled the country following the outbreak of the Ukraine conflict and are badmouthing their nation from abroad, State Duma Speaker Vyacheslav Volodin has said.Speaking during a parliament session on Tuesday, Volodin refuted criticism that the measure was “excessive,” insisting that it would only be used against “scoundrels who broke the law, who did harm.”The legislation would target people who fled abroad and tarnish Russia, while continuing to make money in the country, the speaker explained. “They have real estate here, bank accounts, businesses, but at the same time they’re throwing mud at the country, wiping their feet with it,” he said.“They usually can’t be reached with other punitive measures” because they’re outside the state, but they still “must be held accountable” for their actions, Volodin insisted.“And, of course, it’s possible to adopt changes to the legislation in order not only to stop them, but also to protect the memory of those who sacrificed their lives defending our Fatherland,” he added. 
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            READ MORE: Moscow warns West of ‘global tragedy’
    

The speaker emphasized that citizens who moved abroad “to wait out what they believe to be difficult or turbulent times, but at the same time behave correctly,” shouldn’t be affected, despite such behavior “not painting them in the best light.”A number of opposition politicians and celebrities have left Russia since the outbreak of the conflict between Moscow and Kiev in February last year. Some have been increasingly critical of the Russian authorities, with their comments often quoted by the Western media.Earlier this month, actor Artur Smolyaninov, who now lives in Latvia, made headlines by telling Novaya Gazeta that he was prepared to fight for Ukraine. “I feel nothing but hatred for the people on the [Russian] side of the frontline. And if I were there on the ground, there’d be no mercy,” he said.This and similar statements have led to Smolyaninov, who made a name for himself by starring in patriotic film ‘Devyataya Rota’ (The 9th Company), being designated a foreign agent in Russia."
RussiaToday,Russia,https://www.rt.com/russia/570414-belarus-ukraine-non-agression-pact/,,"Jan 24, 2023 15:27  ","
                Kiev asked Minsk to sign non-aggression pact – Lukashenko
            ","
                                                                        Despite offering a deal, Ukraine is training militants that pose a threat to its neighbor, the Belarusian president added
                                                            ","Belarusian President Alexander Lukashenko has claimed Ukraine proposed a “non-aggression pact” with his country, but continues to train militants who pose a national security threat. “I don’t know why the Ukrainians are doing this. On the one hand, they ask us not to fight with Ukraine under any circumstances, and that our troops don’t move in there. They suggest signing a non-aggression pact. And on the other hand they are preparing this ‘explosive mixture’ and are arming these [militants],” Lukashenko said during a government meeting on Tuesday.The president said the West has not abandoned its “plans” for Belarus, and that Ukraine, along with neighboring states Poland and Lithuania, continue to train militants and extremists that pose a threat to national security.He insisted that Belarus will never allow a repeat of the protests that swept the country in 2020, and will act “harshly” in order to make sure the nation survives and doesn’t turn into a warzone like Ukraine.Lukashenko said Poland and Lithuania have gone “completely crazy” and that Belarus has no choice but to respond appropriately.“We are forced to react harshly,” he said, adding that Belarus “has enough issues” on its borders, both in the air and on the ground, and the last thing it needs is turmoil within the country.
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            
            Read more
            Russia’s closest ally announces joint military drills
        
    

“Let them not be offended, they were warned,” the president said, addressing “not the internal opposition, but the extremists” that choose to “crawl out from under the baseboard” and stir up trouble.On Monday, the State Border Committee of Belarus said “a group of armed formations” made up of 23,500 troops from European Union states and Ukraine were concentrated near the country’s border. It claimed 17,500 of them were from Ukraine, and 3,700 from Poland.The committee also alleged that neighboring countries were constructing an “iron curtain” along the frontier, consisting of stationary engineering structures, barriers and even minefields.Kiev has insisted that it does not have any aggressive plans against Belarus, but that it is “prepared for any scenario,” and warned Minsk against making any hostile plans of its own."
RussiaToday,Russia,https://www.rt.com/news/570394-german-tanks-training-nato/,,"Jan 24, 2023 11:30  ","
                Germany advises allies on Leopard tanks
            ","
                                                                        Would-be donors can train Ukrainian troops while they wait for Berlin’s consent to deliver the vehicles, a minister suggests
                                                            ","Germany’s new defense minister has said countries in possession of Leopard 2 main battle tanks should start training Ukrainian troops on how to operate them, even though Berlin has yet to make a decision on whether to send its own to Kiev.“We are not stopping anyone” wishing to prepare the tanks for transfer, Boris Pistorius stressed during a joint press conference with NATO Secretary General Jens Stoltenberg in Berlin on Tuesday.The minister explained that Berlin is looking at its own fleet of Leopard 2s, but it is “not just a matter of counting the tanks, we know how many we have… We need to look at the potential that the industry has, the stocks that they have, and of course compatibility” of different models and spare parts.Stoltenberg welcomed the remarks, expressing confidence that “we will find a solution soon” and reiterating the urgency of arming Ukraine.“We must provide heavier and more advanced systems to Ukraine and we must do it faster,” the NATO chief said. However he defended Germany from criticism over its delay in handing over the tanks.
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            
            Read more
            German tank maker reveals possible numbers for Kiev
        
    

Stoltenberg hailed Berlin’s role as a major provider of military assistance to Kiev, declaring that “weapons from Germany are saving lives in Ukraine every day.” He also said that other defense systems pledged by Germany and other donors would be a “huge additional contribution to the combat capabilities of Ukraine.”Some NATO members, including Poland, have blasted the government of Chancellor Olaf Scholz for its reluctance to allow the transfer of German-made battle tanks to Ukraine. Warsaw has indicated it is ready to send its tanks without Berlin’s consent, but both Pistorius and Stoltenberg insisted that the dispute is not a sign of disunity in the US-led alliance.NATO members have been arming Ukraine against Russia for the past 11 months, claiming the weapons will help Kiev retake lands it has lost in the conflict. The Russian government has accused the US and its allies of prolonging the conflict by stopping Ukraine from signing a truce with Russia.The Kremlin has repeatedly insisted that Moscow will achieve its goals, as they are essential for its national security, regardless of how much help Ukraine receives."
RussiaToday,Russia,https://www.rt.com/russia/570393-ukraine-finland-sweden-gerasimov/,,"Jan 24, 2023 10:20  ","
                Chief of General Staff outlines responses to security threats
            ","
                                                                        Three motorized rifle divisions will be created in newly-acquired Kherson and Zaporozhye regions, Army General Valery Gerasimov reveals
                                                            ","The chief of Russia’s armed forces, Army General Valery Gerasimov, has said that Moscow intends to set up new military districts and put together fresh units to counter the most pressing security threats it faces, including hybrid war in Ukraine, as well as Finland and Sweden potentially joining NATO.“At the moment, such threats are the aspirations of NATO to expand by incorporating Finland and Sweden, as well as the use of Ukraine as a tool for waging a hybrid war against our country” by the US and its allies, the general said in an interview in the Argumenty i Fakty newspaper on Monday.According to Gerasimov, the Russian military’s response to those challenges will, among other things, include the creation of the Moscow and Leningrad military districts and the formation of three motorized rifle divisions in Kherson and Zaporozhye regions, which joined Russia in autumn after referendums, as did the Republics of Donetsk and Lugansk. Also on the agenda is putting together an army corps in the Republic of Karelia, located in Russia’s northwest and bordering Finland.
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            
            Read more
            Russian military opposed by ‘almost entire West’ in Ukraine – top general
        
    

Speaking about the conflict in Ukraine, Gerasimov pointed out that the Russian military hasn’t seen hostilities of such scale and intensity in the country’s modern history and that Moscow was “opposed by almost the entire collective West.”Finland and Sweden applied to become NATO members in May, citing concerns over Russia’s military operation in Ukraine. But their bids have so far been blocked by Türkiye, which accused the two Nordic nations of harboring members of the Kurdistan Workers’ Party (PKK) and other associated groups, designated by Ankara as “terrorist organizations.”The three sides signed an agreement last June to address Ankara's concerns and pave the way for approving the NATO applications. But Sweden’s future in the US-led military appears now to be hanging in the balance, after an anti-Islam activist was allowed to burn a copy of the Koran near the Turkish Embassy in Stockholm on Saturday.
  
  READ MORE:  
  Türkiye rules out support for NATO hopeful's bid
Türkiye’s leader Recep Tayyip Erdogan responded by telling the Swedish authorities that if they won’t respect the faith of the Turkish people “then, no offense but you will not receive any support from us with regard to NATO.”"
RussiaToday,Russia,https://www.rt.com/news/570389-rheinmetall-leopard-tanks-number-ukraine/,,"Jan 24, 2023 09:21  ","
                German tank maker reveals possible numbers for Kiev
            ","
                                                                        Rheinmetall announced it could give 139 Leopards to Ukraine, with the first batch expected to be ready by April or May
                                                            ","German arms manufacturer Rheinmetall has revealed it could provide over a hundred Leopard tanks of various modifications for Ukraine over the coming year.Despite growing pressure, Berlin has so far not agreed to give the hardware to Kiev. Foreign Minister Annalena Baerbock has, however, made it clear the German government will not stand in the way of other countries willing to donate some of their own Leopard tanks.Speaking to RedaktionsNetzwerk Deutschland (RND) news website, Rheinmetall’s spokesperson said: “Of the Leopard 2A4 we have 22 vehicles, which we could make operational and deliver to Ukraine.” This process, however, is expected to take about a year, according to the report published on Tuesday.The German arms manufacturer has an additional 29 Leopard 2A4 tanks which are being overhauled as part of Berlin’s weapons transfer program with other European nations, the spokesperson revealed. The vehicles will be operational by April or May.Rheinmetall’s representative added that the company could also provide 88 older Leopard 1 models, but stopped short of giving time frames, citing overall uncertainty over the issue.
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            READ MORE: Polish diplomat warns Germany amid tank standoff
    

Under German law, foreign operators of German-made weapons have to apply for authorization from Berlin if they wish to hand them over to third countries.Speaking to France’s LCI broadcaster on Sunday, German Foreign Minister Annalena Baerbock said that should countries such as Poland officially ask for such permission, Berlin “would not stand in the way.”The top diplomat’s comment indicated an apparent change of heart from Germany, which as recently as on Friday had reiterated its unwillingness to allow the transfer of Leopards to Ukraine.The position voiced by German Defense Minister Boris Pistorius during a meeting of the Ukraine Contact Group at the Ramstein US Air Base was met with widespread frustration, especially from Poland. Prime Minister Mateusz Morawiecki said a “smaller coalition” could be created to facilitate deliveries of the German-made tanks, despite Berlin’s opposition.Moscow has accused Western nations of waging a proxy war against it via Ukraine. Russian officials have also repeatedly argued that by providing Kiev with increasingly advanced weapons, its backers are merely prolonging the conflict and risking a direct confrontation with Moscow.Commenting on the possibility of Western tanks being delivered to Ukraine, Kremlin spokesperson Dmitry Peskov said last Friday that the weaponry would not make much of a difference on the battlefield.Previously, he said Western armor “will burn like the rest” of the weapons supplied to Kiev."
RussiaToday,Russia,https://www.rt.com/russia/570387-zelensky-government-reshuffle-graft/,,"Jan 24, 2023 08:14  ","
                Reshuffle in Kiev amid scandals
            ","
                                                                        Zelensky’s deputy chief of staff is among the Ukrainian officials who have lost their positions
                                                            ","Kirill Timoshenko has resigned as deputy head of Ukrainian President Vladimir Zelensky’s office, after the head of state pledged to shake up the government.The reshuffle, which the president announced in his daily video address on Tuesday morning, will affect officials “on different levels, in ministries and other bodies of central and provincial authority, and law enforcement.”Timoshenko is the most senior official whose removal from office has been confirmed so far. He published his signed resignation letter on social media in a farewell post.Some Ukrainian news outlets have said he will be replaced with Aleksey Kuleba, head of the Kiev Region, and that Timoshenko may be put in charge of a provincial administration.Another senior official heading for the exit is Deputy Prosecutor General Aleksey Simonenko, according to reports. Earlier this month he sparked outrage by spending the New Year holidays in Spain.Aside from the bad optics of relaxing at a foreign resort during wartime, the trip raised suspicions of corruption, as Simonenko allegedly used a car that belongs to a wealthy businessman, and was accompanied by a bodyguard employed by the car’s owner.Following the incident, the Ukrainian National Security Council issued an order banning officials from crossing the national border unless they are on state business.Simonenko’s resignation was officially confirmed by Zelensky’s office later in the day.
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            
            Read more
            Kiev’s star mercenary threatens to ‘burn Ukrainian army to the ground’ – media 
        
    

Meanwhile, Defense Minister Aleksey Reznikov was apparently spared on Monday, after the Ukrainian parliament declined to take action against him over a graft scandal.A media investigation claimed on Saturday that the ministry was buying food supplies worth hundreds of millions of dollars for troops, at prices that were several times higher than in Ukrainian retail chains.Reznikov told lawmakers that the documents cited in the investigation were inaccurate, and that some prices were inflated due to a “technical error”. Other items legitimately included costs that retail prices do not, he claimed, arguing that the comparison was not valid.Some members of parliament accepted the minister’s explanations, but the Ukrainian anti-corruption body NABU continues to investigate the graft allegations.Last week, NABU indicted Andrey Kobolev, the former CEO of state-owned energy company Naftogaz. In 2018, he awarded himself a $10 million bonus for achievements in legal battles with Russia’s Gazprom.NABU alleges that Kobolev overstated the financial benefit that he and other executives secured for the Ukrainian company, and consequently took unreasonably high level of compensation."
RussiaToday,Russia,https://www.rt.com/russia/570386-ukraine-nato-west-gerasimov/,,"Jan 24, 2023 07:58  ","
                Russian military opposed by ‘almost entire West’ in Ukraine – top general
            ","
                                                                        Chief of the General Staff Valery Gerasimov explains modern Russia has never seen such intense hostilities
                                                            ","Russia is resisting a united effort by almost all of the Western nations against its military operation in Ukraine, chief of the Russian General Staff, Army General Valery Gerasimov, has said.“Modern Russia has never seen such scale and intensity of hostilities,” Gerasimov, who earlier this month was appointed to lead Moscow’s joint forces group in Ukraine, told Argumenty I Fakty newspaper on Monday.“Our country and its armed forces today are opposed by almost the entire collective West,” the general added, referring to the extensive military support being provided to Kiev by the US and other NATO member states during the conflict.Russia has long insisted that the fighting in Ukraine is actually a “proxy war” waged against it by the West. Earlier this month, Kremlin spokesman Dmitry Peskov said the involvement of the US and its allies in this conflict was “obvious.”
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            
            Read more
            US plans threatened WWIII – ex-Russian president
        
    

The secretary of Russia’s National Security Council, Nikolay Patrushev, also suggested that “the events in Ukraine are not a confrontation between Moscow and Kiev,” but a standoff between NATO – “the US and England first and foremost” – and Russia.Both Washington and Brussels maintain they have no intention of getting directly involved in the conflict, but NATO Secretary General Jens Stoltenberg stated in October that “if [Russian President Vladimir] Putin wins, that is not only a big defeat for the Ukrainians, but it will be the defeat, and dangerous, for all of us.”According to Gerasimov, besides the events in Ukraine, Russia’s General Staff also remains focused on ensuring the country’s military security in view of other existing threats. One of these is “the desire of NATO to expand through the inclusion of Finland and Sweden,” which applied to join the US-led military bloc in May, he said."
RussiaToday,Russia,https://www.rt.com/news/570377-eu-new-package-ukraine/,,"Jan 23, 2023 20:57  ","
                EU approves new arms package for Ukraine
            ","
                                                                        The bloc’s foreign ministers have agreed to give Kiev nearly $550 million worth of weapons
                                                            ","EU foreign ministers approved a fresh tranche of military aid to Ukraine on Monday, Swedish officials have said. The arms bonanza is worth $542 million, but does not include the German tanks that Kiev and its allies have their hopes pinned on.The bloc’s 27 foreign ministers agreed on the €500 million ($542 million) package following discussions in Brussels. Sweden, which holds the rotating presidency of the European Council, announced the agreement on Twitter, stating: “We remain steadfast in our support for the Ukrainian Armed Forces.”Money for the weapons will be drawn from the ‘European Peace Facility’, a fund that the bloc uses to finance foreign militaries. Ukraine has already received €3.1 billion ($3.36 billion) from this fund, with the aid doled out in seven successive packages since the beginning of Russia’s military operation last February.
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            
            Read more
            EU expands ‘engagement’ in ex-Soviet republic
        
    

This supply of arms to Ukraine represented an about-turn from the EU’s long-standing policy of not purchasing arms for use in foreign wars. Before last February, the ‘Peace Facility’ had only been used to supply non-lethal equipment to Georgia, Mali, Moldova, Mozambique, and Ukraine, for a total of less than $125 million.To date, the US has underwritten most of Ukraine’s expenses, allocating more than $110 billion to the country’s economy and military since the conflict began and supplying progressively heavier and more powerful armaments.However, Washington refuses to donate its M1 Abrams main battle tanks, leaving Ukrainian officials and their most fervent European supporters – predominantly the Baltic and Eastern European states – to press Germany into filling that role. Kiev has repeatedly requested that Germany supply its military with Leopard 2 tanks, and allow other European users of the Leopard to donate their fleets. Berlin has not yet made an official decision on sending its own Leopards, but Foreign Minister Annalena Baerbock said on Sunday that her government would not block Poland from sending its stock of the tanks to Ukraine. Russia has warned that Western arms deliveries will only prolong the conflict, while making Western nations de-facto participants. Should Germany give in and send its tanks, Kremlin spokesman Dmitry Peskov said earlier this week that they “can burn and they will burn like the rest [of the Western weapons].”"
RussiaToday,Russia,https://www.rt.com/news/570363-poland-fm-ukraine-partition/,,"Jan 23, 2023 18:53  ","
                Poland considered partitioning Ukraine – former FM
            ","
                                                                        Prime Minister Mateusz Morawiecki has denied the claim, urging Radoslaw Sikorski to retract and “weigh his words”
                                                            ","Former Polish Foreign Minister Radoslaw Sikorski has suggested that the government in Warsaw considered partitioning Ukraine in the first weeks of the military conflict between Kiev and Moscow. His comments came in an interview with Radio ZET on Monday, prompting a strong retort from the country’s prime minister, Mateusz Morawiecki.Sikorski was asked if the ruling Law and Justice (PiS) government had ever entertained the idea of dividing up Ukraine. He replied by stating that there was “a moment of hesitation in the first 10 days of the war, when we all didn’t know how it would go, that maybe Ukraine would fall.”“Had it not been for the heroism of Ukrainian President Vladimir Zelensky and the help of the West, things could have been different,” Sikorski said.His remarks soon drew a reaction from Polish Prime Minister Mateusz Morawiecki, who accused Sikorski of behaving “like a Russian propagandist.”“The former foreign minister must weigh his words. I expect these disgraceful statements to be withdrawn. I call on the opposition to dissociate themselves from Radoslaw Sikorski's declaration,” Morawiecki tweeted.
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            
            Read more
            Ukraine’s defeat may lead to WWIII – EU state's PM
        
    

It is not the first time Sikorski has been at odds with the government in Warsaw. In September, the ex-minister tweeted “Thank you, USA” alongside a photo of a massive gas leak caused by the sabotage of Russia’s Nord Stream pipelines in the Baltic Sea. Sikorski further congratulated those responsible for the act, saying the severe damage caused to the natural gas pipelines would force Russia to talk to Poland and Ukraine if it wanted to continue delivering gas to Europe. “Good work,” he concluded in a second tweet. He later deleted both tweets.Russia responded to the former FM’s post by calling it an “official statement” confirming the Nord Stream incident was a “terrorist attack.” It still remains unclear who exactly was behind the sabotage as both Ukraine and Washington and its allies have denied responsibility. "
RussiaToday,Russia,https://www.rt.com/russia/570349-ukraine-stockpiling-ammo-plants/,,"Jan 23, 2023 12:57  ","
                Ukraine storing weapons at nuclear plants – Russia
            ","
                                                                        Kiev is using the facilities as cover for stockpiles of Western-made munitions, Moscow's foreign intelligence chief says
                                                            ","Ukrainian forces are storing Western-supplied missiles and artillery shells in nuclear power plants, Russian Foreign Intelligence Service Director Sergey Naryshkin said on Monday. He claimed that Kiev has been using the plants as cover for ammunition stockpiles.“There is credible information that Ukrainian troops are stockpiling the Western-supplied weapons and ammunition on the territory of nuclear power plants,” Naryshkin said, according to a statement on the intelligence service’s website. He added that the armaments include rockets for US-made HIMARS launchers and missiles used by foreign air defense systems, as well as “large-caliber artillery shells.”According to Naryshkin, several cars loaded with “lethal cargo” were delivered by rail to the Rovno Nuclear Power Plant in western Ukraine during the last week of December alone. “They rely on the calculation that the Russian Armed Forces would not strike nuclear power plants because they realize the danger of a nuclear disaster,” the intelligence chief said.And if another Ukrainian anti-air missile ‘veers off course’, causing large-scale detonation of the stockpiles and the destruction of the nuclear power plant, the tragedy could always be blamed on Moscow.Both sides have raised concerns over the safety of power plants since the conflict between Russia and Ukraine broke out in late February. The International Atomic Energy Agency (IAEA) deployed a monitoring mission to the Rovno plant last week and promised to station experts in other facilities in Ukraine.
  
  READ MORE:  
  UN nuclear watchdog reveals plans for Ukraine mission
Russia has accused Ukrainian forces of shelling the Zaporozhye Nuclear Power Plant, which is Europe’s largest. It is located in the eponymous region which, along with three other former Ukrainian territories, joined Russia following referendums in September.Kiev denied targeting the facility and claimed that Russia was using the plant as a base and cover for its soldiers. Russian officials said that heavy weapons have never been deployed to the site, and that a select number of armed security personnel were maintaining the safety of the plant, as it is located near the frontline."
RussiaToday,Russia,https://www.rt.com/news/570343-eu-ukraine-fail-michel/,,"Jan 23, 2023 12:00  ","
                EU must not ‘fail Ukraine’ in upcoming ‘decisive’ weeks – Michel
            ","
                                                                        The European Council president has called for more arms deliveries to Kiev and further sanctions on Russia
                                                            ","The EU must not “fail” Ukraine as it faces a make-or-break moment in the conflict with Russia over the next several weeks, European Council President Charles Michel has said.Kiev expects the EU to “keep the pressure on the Kremlin” with sanctions and provide military aid, the senior official told journalists after returning from a trip to Ukraine. The interview was published on Monday by the Spanish newspaper El Mundo.“The next weeks, two or three, are decisive,” Michel said. “What happens in 2023 – and much of it depends on the coming weeks – is what will define our future. We have to stand with Ukraine and give them all the support they need. We cannot fail them.”He acknowledged that doing what Kiev wants has been difficult at times for EU member states. Agreeing on sanctions has been a challenge, and members are now at an impasse over the idea of sending main battle tanks to Ukraine.
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            
            Read more
            Polish diplomat warns Germany amid tank standoff
        
    

Michel insisted that despite this, the EU remains united and that the views of each nation should be respected. Germany in particular, he added, “has played and plays a key role,” and is a major contributor of arms to Ukraine.Poland and other EU nations want to provide German-made Leopard 2 tanks to Ukraine. Berlin, however, has not officially greenlit these deliveries and has not decided to send the tanks on its own. German Chancellor Olaf Scholz reportedly wants the US to lead by example and send its tanks to Ukraine first. In the interview with El Mundo, Michel framed assistance to Ukraine as vital for the EU, claiming that “there can be no free and secure Europe without a free and secure Ukraine.”
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            
            Read more
            EU energy crisis no longer affected by Russia-Ukraine tensions – Borrell
        
    

But despite Kiev’s requests to be fast-tracked to become a full EU member, Michel stated that there can be no cutting corners. He suggested amending the meaning of ‘fast track’ instead.“If it means changing the rules and procedures, no, because we believe in and defend the rule of law. But if it means that both parties speed up the work, following the rules step by step, then of course,” Ukraine’s candidacy can be fast-tracked, he said.Moscow has stated that it will not accept any outcome of the crisis in Ukraine that fails to resolve its core security concerns, and that arming Kiev with increasingly advanced weapons will only prolong the conflict and raise the risk of nuclear escalation.Some EU nations, such as France, have said that any future security architecture in Europe will have to address Russia’s concerns in order to be viable."
RussiaToday,Russia,https://www.rt.com/news/570335-poland-germany-international-isolation/,,"Jan 23, 2023 10:19  ","
                Polish diplomat warns Germany amid tank standoff
            ","
                                                                        Berlin must consent to providing Leopard 2 tanks to Kiev, or become isolated and weak, one of Warsaw’s top diplomats has said
                                                            ","Germany is facing possible “international isolation” unless it agrees to supply tanks to Ukraine, Arkadiusz Mularczyk, Poland’s deputy foreign minister, said on Polish Radio on Monday. The issue is wider than just support for Ukraine and is also about US influence, he stated.Many across the political spectrum in Germany and other EU nations favor the idea of providing heavy armor to Kiev, Mularczyk asserted. He predicted that Berlin’s international position would become “very weak” if it continues to demur.The question is about more than just “victory in Ukraine, but also about the American influence in Europe, and the Germans and French understand it well,” the deputy minister added.Warsaw has been pushing Berlin to allow it and other countries send German-made Leopard 2 main battle tanks to Ukraine. The Polish government wants to supply 14 of the vehicles from its own stocks, and for other nations to chip in too, amounting to as many as 100 Leopards for the Ukrainian army.
    
                    
                            
                    
                    

                    
                    
                    
                
                
                
                    
                
                            
            Read more
            Poland threatens ‘coalition’ to overcome German stance on tanks – PM
        
    

German Foreign Minister Annalena Baerbock claimed on Sunday that her government “would not stand in the way” of a possible transfer of tanks by other nations. However, Chancellor Olaf Scholz has dodged questions on the issue, reportedly waiting for the US to provide its own M1 Abrams tanks to Ukraine before considering the transfer of German armor.Mularczyk called Baerbock’s pledge “important” and indicative of the division within the German ruling coalition on the tanks issue. She leads the Greens party, which is more hawkish vis-a-vis Russia than Scholz’s Social Democrats.Warsaw has indicated that it may ignore Germany’s opinion. Prime Minister Mateusz Morawiecki has floated the idea of creating a “smaller coalition” of nations to provide tanks to Kiev and branded Berlin’s position “unacceptable.”Moscow has accused Western nations of waging a proxy war against it in Ukraine. Russian Foreign Minister Sergey Lavrov has claimed that the US blocked Kiev’s attempt to negotiate a peace deal, forcing Ukrainians to fight and die just to inflict more damage on Russia.By supplying increasingly advanced weapons systems to Ukraine, Western nations are prolonging the conflict while risking further escalation, Russian officials have said."
